Lon,Lat,Precipitation,Log(Precipitation),Elevation,30 Year Average September Precipitation,30 Year Average September Temperature,Residual
-87.85937813,34.84062035,0.593467765,-0.366050522,171,103.4891968,22.73880005,-0.549782817
-87.75511504,34.84488496,1.1597652,0.230925354,170,104.7219009,22.73929977,-0.012892099
-87.55938271,34.84062035,1.083890404,0.168805968,171,102.4309006,22.88679886,-0.182219451
-87.45511199,34.84488496,1.981835229,0.733249827,197,104.2988968,22.67420006,0.368694873
-87.25937965,34.84062035,2.430576767,0.928447248,207,106.0914993,22.58409882,0.4740917
-86.95511199,34.84488496,3.160693041,1.181939762,232,99.73099518,22.49979973,0.62905342
-86.85937813,34.84062035,3.419745759,1.258388759,236,100.6838989,22.4625988,0.656600734
-86.65511657,34.84488496,3.306711601,1.225747486,248,99.74099731,22.10689926,0.579814247
-86.55938271,34.84062035,3.550404928,1.294838101,222,99.75,22.21309853,0.560711194
-86.15511657,34.84488496,3.86230161,1.376825071,493,107.082901,21.52339935,0.642685029
-86.05938271,34.84062035,4.794403772,1.588092465,464,106.6865997,21.5958004,0.768277168
-85.95511199,34.84488496,4.025257397,1.417128417,322,104.5335999,21.7179985,0.434013149
-85.85937813,34.84062035,4.656290739,1.559468108,186,100.8418961,22.3029995,0.355750954
-85.75511504,34.84488496,4.308416427,1.483515538,314,104.9048004,21.1576004,0.460472816
-85.65938118,34.84062035,3.229234187,1.202742304,353,104.0868988,20.88049889,0.194892777
-85.25511504,34.84488496,4.767802686,1.582642641,242,113.2325974,22.27680016,-0.04972533
-84.75937965,34.84062035,4.898761519,1.609190186,251,114.5808945,22.41769981,-0.392828255
-87.9593766,34.94062035,1.320067682,0.350704534,220,106.0289001,22.44249916,0.250705443
-87.85511352,34.94488496,1.829417249,0.657218014,207,105.5047989,22.31359863,0.522311595
-87.65938118,34.94062035,1.224859445,0.281306374,215,107.5863953,22.29240036,0.048097457
-87.5551181,34.94488496,1.552242849,0.502133667,221,107.7742004,22.12109947,0.246635746
-87.25937965,34.94062035,2.862817348,1.086140622,231,108.3129959,22.03989983,0.69553687
-86.85511352,34.94488496,2.863046006,1.086217795,268,102.547699,22.06889915,0.525719438
-86.65938118,34.94062035,3.394274812,1.251125861,259,101.1918945,21.99600029,0.595629484
-86.45511199,34.94488496,3.803223791,1.361802825,248,100.7444,21.99720001,0.581812948
-86.35937813,34.94062035,4.531866754,1.532959974,339,100.8389969,21.7614994,0.793448634
-86.25511504,34.94488496,4.023095507,1.416604218,433,105.8736954,21.71119881,0.651017891
-86.05938271,34.94062035,4.772142139,1.583533705,394,107.5792999,21.48219872,0.703850829
-85.95511199,34.94488496,3.845669177,1.372618567,349,105.4645004,21.38479996,0.426924889
-85.35937813,34.94062035,4.726930372,1.574210732,305,125.7747955,21.11529922,0.154213346
-85.25511504,34.94488496,4.689232759,1.566370223,246,112.7448959,22.52559853,-0.132670588
-84.9593766,34.94062035,3.746783368,1.34723731,281,116.4981003,22.27680016,-0.510757317
-84.85511352,34.94488496,4.028704792,1.417963748,251,118.5226974,22.31019974,-0.54962607
-84.75937965,34.94062035,4.399534943,1.503974045,261,118.4566956,22.26269913,-0.515976704
-87.85511352,35.04488496,1.102119968,0.184086638,276,109.2450943,21.70319939,0.144213918
-87.65938118,35.04062035,0.904241897,0.004232925,236,109.7742004,21.97539902,-0.204353259
-87.5551181,35.04488496,0.881187069,-0.018992146,216,108.8414001,21.95499992,-0.285225451
-87.4593766,35.04062035,1.513257709,0.478255557,240,107.6776962,21.94149971,0.188177832
-87.35511352,35.04488496,1.511084097,0.476907304,258,107.8305969,21.68799973,0.184511059
-86.85937813,35.04062035,3.20935543,1.196753436,229,104.225296,22.04769897,0.579685931
-86.35511352,35.04488496,2.76429157,1.052321049,278,100.0686951,21.85169983,0.230793414
-86.15938118,35.04062035,4.823266604,1.593972254,402,109.8535004,21.31209946,0.76715286
-86.0551181,35.04488496,5.118916176,1.652289751,515,112.4658966,20.853899,0.893487828
-85.65938118,35.04062035,3.086680807,1.158979876,216,102.0312958,22.16580009,-0.197876568
-85.5551181,35.04488496,5.25819201,1.678626607,243,92.45610046,21.95979881,0.363634275
-85.4593766,35.04062035,3.975987999,1.405113171,372,112.3312988,21.2845993,0.104329713
-85.35511352,35.04488496,3.590267596,1.305698975,242,122.7103958,21.67449951,-0.266301501
-85.15938118,35.04062035,4.073597696,1.428778421,215,113.8988953,22.63089943,-0.407120052
-85.0551181,35.04488496,3.6499873,1.321752453,282,121.2444,22.32600021,-0.532068805
-84.65938118,35.04062035,5.36501524,1.69836691,353,121.3332977,21.74169922,-0.292580488
-87.95511199,35.14488496,0.780845019,-0.126873583,242,108.0764008,21.7670002,-0.173122033
-87.65938118,35.14062035,1.058624267,0.147233325,280,113.6373978,21.64639854,-0.028549418
-87.5551181,35.14488496,1.390932826,0.399401982,227,109.2995987,22.14979935,0.075826569
-87.35937813,35.14062035,1.792985666,0.6381553,282,108.7229004,21.53759956,0.3554966
-87.15511657,35.14488496,2.210111841,0.837295939,293,108.375,21.80649948,0.408977597
-87.05938271,35.14062035,1.83767348,0.661488016,223,106.3209,21.87689972,0.13858821
-86.95511199,35.14488496,2.214737706,0.839296379,230,106.0196991,21.87360001,0.264679243
-86.65938118,35.14062035,2.327314991,0.886785704,210,103.1333008,21.97659874,0.133806254
-86.5551181,35.14488496,2.474928884,0.945821916,221,104.1057968,22.03079987,0.123465315
-86.15938118,35.14062035,3.45261652,1.26768438,309,108.4580002,21.57419968,0.317375906
-85.95511199,35.14488496,4.062443906,1.426102379,414,111.6766968,21.09639931,0.476339741
-85.85937813,35.14062035,4.709436533,1.570579932,564,118.5011978,20.81200027,0.667431021
-85.65511657,35.14488496,5.396114874,1.704041456,535,111.8922958,20.77610016,0.69127169
-85.35937813,35.14062035,3.721220898,1.340569978,532,123.9324951,21.13969994,0.008997162
-85.25511504,35.14488496,4.583756695,1.5441005,231,121.9235001,22.51879883,-0.269103132
-85.15938118,35.14062035,4.275752094,1.476078412,233,120.4427948,22.55039978,-0.39789071
-85.0551181,35.14488496,3.11346703,1.167350426,240,121.9981003,22.28759956,-0.739068741
-84.9593766,35.14062035,4.013635233,1.414307122,260,120.1679001,22.09649849,-0.503911873
-84.75511504,35.14488496,4.540627378,1.534849568,247,118.6152954,22.07740021,-0.526407814
-87.85511352,35.24488496,1.53832415,0.49367386,229,106.3423004,21.7045002,0.383004824
-87.65938118,35.24062035,1.599488134,0.530327108,275,112.9399948,21.24839973,0.393447375
-87.5551181,35.24488496,0.815471707,-0.08831582,276,111.7863998,21.42899895,-0.302333573
-87.25937965,35.24062035,1.584242109,0.521315676,287,112.0179977,21.64769936,0.124185514
-87.0551181,35.24488496,1.756186487,0.618524107,241,108.1729965,21.73749924,0.087813962
-86.9593766,35.24062035,2.147122047,0.809650307,295,108.3900986,21.99379921,0.217252875
-86.25511504,35.24488496,4.002047508,1.411486241,293,108.422699,21.61520004,0.472969733
-85.9593766,35.24062035,3.361532292,1.24171135,437,107.0789948,21.36419868,0.262273526
-85.85511352,35.24488496,5.191027899,1.666012537,478,113.1041946,20.74639893,0.715861938
-85.75937965,35.24062035,3.68472424,1.330973028,547,114.1866989,20.29699898,0.433832705
-85.65511657,35.24488496,3.895374835,1.385137401,547,112.4426956,20.2677002,0.433765115
-85.4593766,35.24062035,4.538764604,1.534448082,250,102.9620972,22.30889893,-0.019389977
-85.15511657,35.24488496,3.103600137,1.16427522,265,121.4141006,21.87959862,-0.614563359
-85.05938271,35.24062035,2.787125279,1.060261294,247,121.2856979,21.84420013,-0.78811858
-87.9593766,35.34062035,1.992682127,0.738446558,176,102.4757996,21.92230034,0.603835979
-87.65511657,35.34488496,1.667738154,0.56970085,255,109.9160004,21.41849899,0.376907754
-87.55938271,35.34062035,0.784343906,-0.122909258,307,112.028801,21.47669983,-0.35143915
-86.95511199,35.34488496,3.084754548,1.158375221,278,111.1673965,21.75379944,0.548784942
-86.75937965,35.34062035,1.950393394,0.718031674,309,108.0550003,22.13640022,-0.02744695
-86.65511657,35.34488496,3.491531952,1.278578839,266,103.0969009,21.89599991,0.514311657
-86.35937813,35.34062035,3.110716989,1.166494273,312,112.2938995,21.61999893,0.253648422
-86.15511657,35.34488496,3.848243598,1.373270821,328,110.3615952,21.38579941,0.39568897
-86.05938271,35.34062035,3.077912499,1.156224534,324,104.2033005,21.42770004,0.146159074
-85.75511504,35.34488496,4.240954869,1.46809434,589,108.5699005,19.7833004,0.682131015
-85.65938118,35.34062035,4.412893935,1.506938618,562,109.717598,19.73600006,0.645055232
-85.5551181,35.34488496,4.578444109,1.542965599,587,113.2602005,20.41390038,0.49448637
-85.4593766,35.34062035,3.84856372,1.373351898,534,108.1236954,20.74079895,0.202915464
-85.25511504,35.34488496,4.43268799,1.511315139,547,127.7304001,20.24160004,0.193552741
-85.15938118,35.34062035,4.46468351,1.518349182,406,121.7557983,20.68610001,0.002559478
-85.0551181,35.34488496,3.450849614,1.267186903,222,117.9971008,22.03829956,-0.644881112
-84.75937965,35.34062035,3.762434755,1.35129775,247,119.4119949,21.85739899,-0.729273235
-87.75937965,35.44062035,1.311275452,0.344493871,214,104.4865952,21.55099869,0.159896843
-87.65511657,35.44488496,1.651073401,0.560228972,227,105.6141968,21.49429893,0.333937549
-87.55938271,35.44062035,1.550763801,0.50123809,241,106.1850967,21.46019936,0.239152596
-87.15511657,35.44488496,1.616893008,0.540516267,303,112.4322968,21.72850037,0.025445835
-87.05938271,35.44062035,2.923202952,1.10631685,298,111.6681976,21.79109955,0.531146337
-86.95511199,35.44488496,1.900609842,0.693452055,264,111.0743942,21.74090004,0.050342169
-86.25937965,35.44062035,3.174268005,1.186094334,292,105.4311981,21.46570015,0.237350214
-86.15511657,35.44488496,2.679568089,1.022295552,310,105.7214966,21.26789856,0.051821229
-86.05938271,35.44062035,2.266275827,0.861317338,329,105.0167007,21.17869949,-0.13598453
-85.85511352,35.44488496,4.064623317,1.426625832,540,103.7185974,20.38909912,0.572356373
-85.55938271,35.44062035,4.820361601,1.593382024,570,113.0485001,19.64970016,0.640181363
-87.85937813,35.54062035,2.102074448,0.789399847,211,102.7462006,21.70459938,0.609205215
-87.35511352,35.54488496,1.8982481,0.692270847,257,107.9001007,21.43759918,0.301145172
-87.15938118,35.54062035,1.999497428,0.741697996,218,114.5226974,21.52960014,0.17215285
-86.95511199,35.54488496,2.260262601,0.858772884,202,109.2054977,21.50689888,0.199489883
-86.65938118,35.54062035,3.468777944,1.272223225,218,105.023201,21.69709969,0.449327969
-86.25511504,35.54488496,3.189575383,1.190758494,313,103.7384949,21.28590012,0.26450306
-85.85937813,35.54062035,2.67018247,1.018913192,307,99.69549561,21.34639931,-0.141013253
-85.35511352,35.54488496,3.923929345,1.392258874,559,111.3087006,19.82959938,0.247704582
-85.25937965,35.54062035,3.517191391,1.285697866,284,105.2024002,21.5795002,-0.354047011
-85.15511657,35.54488496,2.459427862,0.939783742,570,111.8613968,20.15999985,-0.392123583
-85.05938271,35.54062035,3.479619833,1.275256603,565,109.1372986,20.25969887,-0.126501261
-84.85511352,35.54488496,3.823355187,1.366947203,220,118.7343979,21.89099884,-0.72003004
-87.95511199,35.64488496,1.206585743,0.267417432,186,106.2524948,21.78380013,0.056466412
-87.65938118,35.64062035,2.369263996,0.903920129,217,102.7425003,21.43509865,0.647958208
-87.25511504,35.64488496,1.302723011,0.338415355,198,109.2780991,21.5230999,-0.190649368
-87.15938118,35.64062035,1.590770352,0.525184255,222,110.3582001,21.50790024,-0.042182589
-86.95511199,35.64488496,2.765752246,1.05283088,239,108.6710968,21.6955986,0.361634239
-86.75937965,35.64062035,4.522801774,1.531000966,213,105.1959,21.61009979,0.7492076
-86.5551181,35.64488496,3.681218805,1.330046393,225,103.2042007,21.71319962,0.431637332
-86.4593766,35.64062035,4.095844153,1.434094548,239,102.8978958,21.66729927,0.499021189
-86.35511352,35.64488496,2.531906205,0.967708377,306,103.2327957,21.55799866,0.028031488
-85.65938118,35.64062035,2.65568452,1.013665876,406,105.8763962,20.81749916,-0.186596709
-85.0551181,35.64488496,3.657060615,1.3236369,606,130.3049011,19.72640038,-0.100799149
-84.9593766,35.64062035,3.964528987,1.402297866,550,135.8218994,19.97570038,-0.189824267
-84.85511352,35.64488496,3.008150332,1.134027801,261,123.3006973,21.48789978,-0.908865634
-87.65511657,35.74488496,1.604104916,0.533039997,223,101.0692978,21.41740036,0.264645057
-87.55938271,35.74062035,1.703235834,0.589582737,210,101.0425949,21.37409973,0.273390849
-87.45511199,35.74488496,1.458347088,0.443625701,225,101.4259949,21.2215004,0.10579916
-87.35937813,35.74062035,1.217490964,0.275729143,225,101.7894974,21.2519989,-0.117897631
-87.25511504,35.74488496,1.503105342,0.471942587,205,102.6492004,21.38710022,-0.017872536
-87.05938271,35.74062035,3.075328594,1.155411121,256,107.1875,21.97570038,0.468553301
-86.95511199,35.74488496,2.125299382,0.79989146,217,107.1721954,21.80069923,0.059833183
-86.75937965,35.74062035,4.286971471,1.478639119,270,103.8479996,22.3260994,0.594296064
-86.65511657,35.74488496,3.828579459,1.3682779,247,102.2781982,22.04109955,0.466019727
-86.55938271,35.74062035,4.750762572,1.579135924,246,101.5031967,21.84129906,0.660154709
-85.35511352,35.74488496,2.984787441,1.126482754,510,96.25979614,20.47640038,-0.121572811
-85.25937965,35.74062035,2.384145162,0.909928601,531,96.60099792,19.95669937,-0.303432641
-85.15511657,35.74488496,2.45795014,0.939206211,563,104.639595,19.86870003,-0.360014455
-84.9593766,35.74062035,3.928390975,1.393367035,607,134.5397034,19.40609932,-0.087604767
-87.95511199,35.84488496,1.927315808,0.706712656,142,101.4543991,22.00160027,0.408446996
-87.15938118,35.84062035,1.882940451,0.684580819,253,102.4371948,21.60029984,0.114984952
-87.0551181,35.84488496,2.539586277,0.970622192,269,104.2911987,21.8817997,0.295502877
-86.55938271,35.84062035,3.595396492,1.307087854,234,98.28910065,21.94099998,0.357987375
-86.45511199,35.84488496,4.621028041,1.552026581,184,96.46640015,21.86380005,0.533801101
-85.9593766,35.84062035,2.338018719,0.891185709,365,102.7072983,20.97119904,-0.202119505
-85.75511504,35.84488496,2.540692786,0.971041302,310,99.27209473,21.10409927,-0.28896884
-85.65938118,35.84062035,3.996546685,1.410144347,270,99.94680023,21.44709969,0.002725146
-85.5551181,35.84488496,4.08689757,1.431960023,326,103.8428955,21.30609894,-0.009008791
-85.15938118,35.84062035,2.28949989,0.871084093,584,105.3111954,19.60109901,-0.395292009
-85.0551181,35.84488496,3.097857527,1.162481063,564,114.5037994,19.73219872,-0.262120116
-84.85937813,35.84062035,3.769532816,1.35313378,505,126.7217941,19.94849968,-0.34230781
-84.65511657,35.84488496,4.193521337,1.457107221,276,110.0998001,21.69859886,-0.73762286
-87.85511352,35.94488496,2.150940332,0.811348054,135,99.82499695,21.93829918,0.456215605
-87.25937965,35.94062035,1.155186489,0.227284159,264,99.3227005,21.44039917,-0.261431597
-85.95511199,35.94488496,2.983788312,1.126158813,310,100.8056946,21.06900024,-0.035236764
-85.75937965,35.94062035,2.763239237,1.051953584,296,96.52890015,21.11639977,-0.222948916
-85.5551181,35.94488496,3.458085125,1.269222514,321,105.6697006,21.26189995,-0.202836835
-85.4593766,35.94062035,2.901250707,1.099029104,292,105.1420975,21.34399986,-0.464088375
-85.35511352,35.94488496,2.721816979,1.037380996,528,104.773201,20.76840019,-0.349890197
-85.05938271,35.94062035,2.451271641,0.936591917,557,105.4470978,19.67889977,-0.454349302
-84.95511199,35.94488496,2.864324812,1.086649287,542,105.7452011,19.74189949,-0.399740445
-84.85937813,35.94062035,3.775641882,1.354711296,560,109.1986008,19.86190033,-0.22645089
-84.75511504,35.94488496,3.831184109,1.36894068,598,126.9599991,19.5352993,-0.300224505
-84.65938118,35.94062035,4.649648073,1.558070525,415,115.1815948,20.77199936,-0.442127816
-87.9593766,36.04062035,2.084255293,0.781274944,139,98.06209564,21.87559891,0.476824604
-87.5551181,36.04488496,1.683186146,0.578401734,237,96.98269653,21.29850006,0.23893784
-87.35937813,36.04062035,2.35605186,0.898555126,257,94.50559998,21.29999924,0.487359742
-86.75511504,36.04488496,3.409458575,1.255461774,197,99.24499512,21.88609886,0.348758423
-86.65938118,36.04062035,4.008004499,1.412937387,180,98.55549622,22.1147995,0.407840817
-86.5551181,36.04488496,4.066850561,1.427160489,161,95.50799561,22.17930031,0.357080915
-86.4593766,36.04062035,5.015530013,1.632281013,163,95.02929688,22.12709999,0.52023467
-86.35511352,36.04488496,4.581067007,1.543526077,190,96.22319794,21.90390015,0.415442964
-86.25937965,36.04062035,3.863450533,1.377114993,220,99.90799713,21.62940025,0.234678184
-86.15511657,36.04488496,4.284563056,1.478089976,290,105.8476944,20.97529984,0.389885149
-85.9593766,36.04062035,2.542902643,0.971877799,223,96.8102951,21.41650009,-0.298416969
-85.5551181,36.04488496,2.62964007,1.004169758,296,106.1380997,21.12859917,-0.488143327
-85.35937813,36.04062035,3.17249632,1.185553094,398,106.5340958,20.45819855,-0.26155316
-84.75511504,36.04488496,3.675144855,1.328438754,525,117.1082001,19.69999886,-0.389441913
-84.65938118,36.04062035,4.751785153,1.57934671,446,111.0037994,20.3144989,-0.326596911
-87.75511504,36.14488496,1.524532693,0.485220201,193,100.313797,21.50219917,0.139725878
-87.4593766,36.14062035,2.338973858,0.891577401,258,94.605896,21.31939888,0.505116739
-87.25511504,36.14488496,1.779922123,0.631230352,235,94.8184967,21.2241993,0.137377111
-87.15938118,36.14062035,2.700548741,1.029815377,172,96.40979767,21.24359894,0.433146681
-86.45511199,36.14488496,4.052012039,1.423593045,199,95.31639862,21.92599869,0.338701841
-86.25937965,36.14062035,4.559281909,1.538861339,211,99.95439911,21.63389969,0.36595884
-86.15511657,36.14488496,5.197282486,1.667193951,219,100.2268982,21.4564991,0.46304837
-86.05938271,36.14062035,4.58347772,1.544040936,252,98.40869904,21.45829964,0.313441376
-85.95511199,36.14488496,4.241915757,1.468315669,209,95.32180023,21.52089882,0.153648296
-85.75937965,36.14062035,4.466556888,1.518759505,220,97.97570038,21.4408989,0.084690027
-85.25511504,36.14488496,1.741995738,0.610849624,560,118.2281952,20.12520027,-0.837201094
-85.15938118,36.14062035,3.379481712,1.246883349,568,110.8787003,19.59039879,-0.131865834
-85.0551181,36.14488496,2.425886906,0.926592251,539,101.9306946,19.62979889,-0.498909206
-84.75937965,36.14062035,3.696175688,1.333994162,437,100.1679993,20.43429947,-0.487303344
-87.9593766,36.24062035,2.021973646,0.752346621,129,96.87400055,21.85039902,0.406180199
-87.75511504,36.24488496,1.924191747,0.705170484,183,98.03350067,21.6208992,0.324168952
-87.55938271,36.24062035,2.350703088,0.896374958,185,95.41659546,21.48789978,0.458545409
-87.35511352,36.24488496,1.954083414,0.719829721,202,93.5684967,21.36159897,0.219620805
-87.25937965,36.24062035,1.897547538,0.691920197,207,94.99969482,21.30869865,0.145186039
-86.5551181,36.24488496,4.4062657,1.505468806,172,97.78209686,22.08389854,0.397015384
-86.15938118,36.24062035,4.706305933,1.569928792,187,97.23870087,21.77199936,0.291465893
-85.95511199,36.24488496,3.656646114,1.323526568,174,91.43139648,21.72699928,-0.045660992
-85.4593766,36.24062035,3.003115899,1.132406736,331,104.0653992,20.81029892,-0.381868203
-85.35511352,36.24488496,2.15390998,0.812666477,353,103.5122986,20.79909897,-0.7533121
-85.05938271,36.24062035,2.39012474,0.912332805,476,100.0346985,20.10540009,-0.640374901
-84.95511199,36.24488496,3.351006894,1.238666042,528,97.0802002,19.74119949,-0.275909021
-84.85937813,36.24062035,3.459355321,1.269579439,487,98.24720001,19.80789948,-0.355603816
-84.75511504,36.24488496,2.860838089,1.085472366,467,102.9403992,20.00629997,-0.689051276
-87.75937965,36.34062035,2.479339282,0.947533274,216,96.5766983,21.59309959,0.58125561
-87.65511657,36.34488496,2.702380601,1.030469271,151,95.55879974,21.65729904,0.566486767
-87.25937965,36.34062035,4.168426423,1.45124524,162,94.91629791,21.52549934,0.817730906
-87.15511657,36.34488496,4.289493794,1.479213911,197,95.41389465,21.39690018,0.829487399
-87.05938271,36.34062035,4.395294741,1.503031237,179,95.55659485,21.57089996,0.76113265
-86.75511504,36.34488496,2.740672743,1.044040905,182,96.36759949,21.80069923,0.090346575
-86.55938271,36.34062035,3.387344818,1.249140649,162,95.38189697,22.09429932,0.128442541
-86.0551181,36.34488496,4.256727623,1.47172123,156,95.84799957,21.69849968,0.107046466
-85.9593766,36.34062035,5.199293351,1.667573482,231,93.80490112,21.54329872,0.330288522
-85.75511504,36.34488496,5.340247845,1.69382462,190,94.24340057,21.3864994,0.223905507
-85.4593766,36.34062035,3.157936664,1.18109407,284,98.77579498,21.00230026,-0.385988908
-85.35511352,36.34488496,3.675151771,1.328440586,294,101.1478958,20.8708992,-0.295263542
-85.15938118,36.34062035,2.797532196,1.063859408,436,103.2016983,20.37039948,-0.531012534
-84.95511199,36.34488496,3.315154049,1.228222601,497,103.0357971,19.80679893,-0.375558516
-84.85937813,36.34062035,3.332890665,1.233402666,473,102.7511978,19.8382988,-0.455545195
-84.75511504,36.34488496,3.600477924,1.30846198,439,102.4794006,19.92259979,-0.489555335
-84.65938118,36.34062035,3.368146939,1.243620428,420,102.4225998,20.0753994,-0.6595607
-87.95511199,36.44488496,1.940759018,0.713321806,169,94.13009644,21.64609909,0.395939909
-87.75937965,36.44062035,3.470582182,1.272728659,160,92.82429504,21.57889938,0.875541893
-87.65511657,36.44488496,2.673771772,1.020208044,169,94.49160004,21.6432991,0.554440788
-87.55938271,36.44062035,2.564673734,0.980081624,139,95.16919708,21.80150032,0.417411785
-87.45511199,36.44488496,3.694864784,1.33364878,130,92.4992981,21.90909958,0.710329291
-86.9593766,36.44062035,4.855945356,1.600587938,223,94.96759796,21.50389862,0.824206664
-86.85511352,36.44488496,4.591467297,1.54574539,218,96.39920044,21.66059875,0.672015522
-86.75937965,36.44062035,3.596162328,1.307295073,243,97.53079987,21.65409851,0.390279838
-86.5551181,36.44488496,3.556801964,1.296588985,198,94.62020111,21.74939919,0.235526969
-86.35937813,36.44062035,3.579848768,1.302871656,163,94.24769592,21.55780029,0.140057003
-85.85511352,36.44488496,4.267789342,1.47425701,302,92.23429871,21.69409943,0.077468291
-85.75937965,36.44062035,3.527978577,1.288675627,272,90.96469879,21.35709953,-0.122057837
-85.65511657,36.44488496,4.922730001,1.613973611,230,91.15229797,21.22259903,0.130064169
-85.4593766,36.44062035,4.722261206,1.573242948,335,92.53170013,20.91269875,0.070448588
-85.15511657,36.44488496,2.122260274,0.79852482,276,92.94169617,20.77479935,-0.927074394
-85.05938271,36.44062035,2.199714266,0.832784883,278,94.65329742,20.5658989,-0.932672939
-84.95511199,36.44488496,3.231903507,1.203543765,506,101.2150955,20.00569916,-0.439392314
-84.85937813,36.44062035,4.084550806,1.431399364,467,103.6725006,19.74880028,-0.273919078
-84.75511504,36.44488496,2.612569083,0.997896187,452,101.8152008,19.88209915,-0.803452083
-87.95511199,36.54488496,2.633808423,1.005695664,165,91.94419861,21.6772995,0.67311751
-87.85937813,36.54062035,3.124498443,1.170777417,147,90.09649658,21.5848999,0.809612823
-87.45511199,36.54488496,2.959508973,1.118254437,185,90.41040039,21.64830017,0.565290632
-87.15938118,36.54062035,3.49527587,1.279620725,156,92.19200134,21.67779922,0.537195087
-87.0551181,36.54488496,3.114815526,1.167769977,181,92.79019928,21.5454998,0.402007395
-86.85937813,36.54062035,2.750507242,1.047496958,209,94.95109558,21.50189972,0.185548068
-86.5551181,36.54488496,2.667628717,1.017990895,246,93.63330078,21.47239876,0.018137971
-86.4593766,36.54062035,2.667059172,1.017785085,242,94.25419617,21.53789902,-0.054702013
-86.25511504,36.54488496,3.782011784,1.35635352,270,97.61539459,21.58139992,0.150096737
-86.05938271,36.54062035,4.002411059,1.411574864,284,99.77140045,21.68459892,0.064745416
-85.5551181,36.54488496,3.347390594,1.237617595,227,87.73880005,21.10479927,-0.292250877
-85.35937813,36.54062035,2.899217123,1.098351296,266,89.23049927,21.01519966,-0.531297802
-85.25511504,36.54488496,2.662265128,1.016051042,259,88.69789886,20.84659958,-0.657357089
-84.9593766,36.54062035,3.888845513,1.383501844,311,92.73459625,20.54150009,-0.436238733
-84.85511352,36.54488496,3.065860376,1.152424859,476,98.9917984,19.96969986,-0.581994767
-84.65938118,36.54062035,2.46077787,0.940311068,381,97.53119659,20.10140038,-1.005951039
-87.95511199,36.64488496,2.475004157,0.945851149,166,91.79589844,21.74429893,0.582469942
-87.85937813,36.64062035,3.539198724,1.291763527,157,90.12030029,21.603899,0.912327242
-87.65511657,36.64488496,3.021249119,1.13823328,166,89.93439484,21.68579865,0.650542616
-87.4593766,36.64062035,3.050294953,1.147496084,164,88.79789734,21.69759941,0.565931049
-87.35511352,36.64488496,3.730977794,1.343120069,161,90.06069946,21.77789879,0.682730293
-87.25937965,36.64062035,2.190465048,0.828754874,167,92.64209747,21.6942997,0.119608731
-87.15511657,36.64488496,2.200155538,0.832976746,174,93.61270142,21.53779984,0.091691146
-87.05938271,36.64062035,2.291306369,0.871839814,178,92.92369843,21.56169891,0.082660554
-86.35511352,36.64488496,4.258897862,1.472219241,235,96.49909973,21.54329872,0.296296269
-86.15938118,36.64062035,3.066291255,1.152560952,260,100.1671982,21.53739929,-0.146660368
-86.0551181,36.64488496,3.526188944,1.288182219,253,99.71469879,21.54109955,-0.078345251
-85.9593766,36.64062035,3.879625987,1.381187842,243,96.74269867,21.46369934,-0.019018468
-85.25511504,36.64488496,2.872674934,1.089462198,245,86.22660065,20.87559891,-0.601629784
-85.15938118,36.64062035,3.393242177,1.250830295,267,83.50499725,20.76000023,-0.452114775
-84.85511352,36.64488496,2.73992555,1.043777837,369,97.89360046,19.99600029,-0.776457451
-84.75937965,36.64062035,2.473835521,0.945397207,369,97.57699585,19.94509888,-0.931643519
-87.9593766,36.74062035,4.138713976,1.444259916,122,92.74959564,21.70469856,1.035980254
-87.85511352,36.74488496,2.784315335,1.059287553,172,92.5114975,21.64369965,0.643106632
-87.55938271,36.74062035,2.702363627,1.030463213,162,89.26580048,21.67720032,0.478282526
-87.35511352,36.74488496,2.772731151,1.055263198,173,90.68049622,21.56049919,0.414080189
-87.25937965,36.74062035,2.572452,0.982996403,174,93.19509888,21.52209854,0.282867493
-87.0551181,36.74488496,3.017335083,1.136978497,182,94.91410065,21.47029877,0.328955753
-86.4593766,36.74062035,2.561130233,0.978750932,215,94.56520081,21.41040039,-0.133084974
-86.25511504,36.74488496,4.173681199,1.452475563,212,99.58239746,21.43089867,0.181277831
-86.15938118,36.74062035,2.905983303,1.100604737,237,99.57149506,21.42370033,-0.210985149
-85.85511352,36.74488496,4.697395708,1.56807321,255,95.76309967,21.31469917,0.119308597
-85.55938271,36.74062035,4.410518994,1.506412223,239,91.49250031,20.97259903,-0.0572572
-85.45511199,36.74488496,4.844263919,1.5982281,208,92.2154007,20.94439888,-0.054584899
-85.35937813,36.74062035,4.870057832,1.603431476,224,92.69499969,20.92639923,-0.102525211
-84.85511352,36.74488496,3.833194927,1.369452054,338,93.71730042,20.16689873,-0.493112324
-87.75511504,36.84488496,4.057544564,1.424924651,137,90.79859924,21.67519951,0.923897332
-87.65938118,36.84062035,3.346673101,1.237409447,146,90.43039703,21.64849854,0.70234498
-87.45511199,36.84488496,2.926713196,1.107477277,169,91.65670013,21.62590027,0.47804379
-87.25937965,36.84062035,2.817394371,1.070690879,182,93.34189606,21.44050026,0.368172217
-86.45511199,36.84488496,2.755037312,1.049084912,186,95.97609711,21.25079918,-0.086591419
-86.25937965,36.84062035,4.465586055,1.518546886,195,99.36959839,21.49530029,0.210497242
-86.0551181,36.84488496,3.211381934,1.197365605,198,99.06279755,21.57309914,-0.245755367
